1,10995161,1170000
2,10995161,1170000
3,10995161,1170000
4,10995161,1170000
5,10995161,1170000
6,10995161,1170000
7,10995161,1170000
8,10995161,1170000
9,10995161,1170000
10,10995161,1170000
11,10995161,1170000
12,10995161,1170000
13,10995161,1170000
14,10995161,1170000
15,10995161,1170000
16,10995161,1170000
17,10995161,1170000
18,10995161,1170000
19,10995161,1170000
20,10995161,1170000
21,10995161,1170000
22,10995161,1170000
23,10995161,1170000
24,10995161,1170000
25,10995161,1170000
26,10995161,1170000
27,10995161,1170000
28,10995161,1170000
29,10995161,1170000
30,10995161,1170000
31,10995161,1170000
32,10995161,1170000
33,10995161,1170000
34,10995161,1170000
35,10995161,1170000
36,10995161,1170000
37,10995161,1170000
38,10995161,1170000
39,10995161,1170000
40,10995161,1170000
41,10995161,1170000
42,10995161,1170000
43,10995161,1170000
44,10995161,1170000
45,10995161,1170000
46,10995161,1170000
47,10995161,1170000
48,10995161,1170000
49,10995161,1170000
50,10995161,1170000
51,10995161,1170000
52,10995161,1170000
53,10995161,1170000
54,10995161,1170000
55,10995161,1170000
56,10995161,1170000
57,10995161,1170000
58,10995161,1170000
59,10995161,1170000
60,10995161,1170000
61,10995161,1170000
62,10995161,1170000
63,10995161,1170000
64,10995161,1170000
65,10995161,1170000
66,10995161,1170000
67,10995161,1170000
68,10995161,1170000
69,10995161,1170000
70,10995161,1170000
71,10995161,1170000
72,10995161,1170000
73,10995161,1170000
74,10995161,1170000
75,10995161,1170000
76,10995161,1170000
77,10995161,1170000
78,10995161,1170000
79,10995161,1170000
80,10995161,1170000
81,10995161,1170000
82,10995161,1170000
83,10995161,1170000
84,10995161,1170000
85,10995161,1170000
86,10995161,1170000
87,10995161,1170000
88,10995161,1170000
89,10995161,1170000
90,10995161,1170000
91,10995161,1170000
92,10995161,1170000
93,10995161,1170000
94,10995161,1170000
95,10995161,1170000
96,10995161,1170000
97,10995161,1170000
98,10995161,1170000
99,10995161,1170000
100,10995161,1170000
101,10995161,1170000
102,10995161,1170000
103,10995161,1170000
104,10995161,1170000
105,10995161,1170000
106,10995161,1170000
107,10995161,1170000
108,10995161,1170000
109,10995161,1170000
110,10995161,1170000
111,10995161,1170000
112,10995161,1170000
113,10995161,1170000
114,10995161,1170000
115,10995161,1170000
116,10995161,1170000
117,10995161,1170000
118,10995161,1170000
119,10995161,1170000
120,10995161,1170000
121,10995161,1170000
122,10995161,1170000
123,10995161,1170000
124,10995161,1170000
125,10995161,1170000
126,10995161,1170000
127,10995161,1170000
128,10995161,1170000
129,10995161,1170000
130,10995161,1170000
131,10995161,1170000
132,10995161,1170000
133,10995161,1170000
134,10995161,1170000
135,10995161,1170000
136,10995161,1170000
137,10995161,1170000
138,10995161,1170000
139,10995161,1170000
140,10995161,1170000
141,10995161,1170000
142,10995161,1170000
143,10995161,1170000
144,10995161,1170000
145,10995161,1170000
146,10995161,1170000
147,10995161,1170000
148,10995161,1170000
149,10995161,1170000
150,10995161,1170000
151,10995161,1170000
152,10995161,1170000
153,10995161,1170000
154,10995161,1170000
155,10995161,1170000
156,10995161,1170000
157,10995161,1170000
158,10995161,1170000
159,10995161,1170000
160,10995161,1170000
161,10995161,1170000
162,10995161,1170000
163,10995161,1170000
164,10995161,1170000
165,10995161,1170000
166,10995161,1170000
167,10995161,1170000
168,10995161,1170000
169,10995161,1170000
170,10995161,1170000
171,10995161,1170000
172,10995161,1170000
173,10995161,1170000
174,10995161,1170000
175,10995161,1170000
176,10995161,1170000
177,10995161,1170000
178,10995161,1170000
179,10995161,1170000
180,10995161,1170000
181,10995161,1170000
182,10995161,1170000
183,10995161,1170000
184,10995161,1170000
185,10995161,1170000
186,10995161,1170000
187,10995161,1170000
188,10995161,1170000
189,10995161,1170000
190,10995161,1170000
191,10995161,1170000
192,10995161,1170000
193,10995161,1170000
194,10995161,1170000
195,10995161,1170000
196,10995161,1170000
197,10995161,1170000
198,10995161,1170000
199,10995161,1170000
200,10995161,1170000
201,10995161,1170000
202,10995161,1170000
203,10995161,1170000
204,10995161,1170000
205,10995161,1170000
206,10995161,1170000
207,10995161,1170000
